task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud,gpu_util_pct,gpu_active_mem_mb,gpu_reserved_mem_mb,cpu_util_pct,process_ram_res_mb,system_ram_gb,disk_read_mb
Optimisation step #25,2026-03-09T19:41:06,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06615713238716125,4.6170204638302e-08,6.92501102735196e-07,360.0,241.4601465880179,10.0,6.903430819511411e-06,4.631114819630966e-06,1.9165236088964652e-07,1.172619800003205e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,82,3020.84130859375,5734.0,0.5,4813.73828125,13.534309387207031,0.02734375
Optimisation step #26,2026-03-09T19:41:06,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06670429185032845,2.8651323934316268e-08,4.253776479422669e-07,360.0,0.0,10.0,7.0802390575409e-06,0.0,1.965555776324533e-07,7.2767946351733255e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,3020.84130859375,5734.0,0.4,4814.1796875,13.533946990966797,0.02734375
Optimisation step #27,2026-03-09T19:41:06,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06631103530526161,2.809123614748386e-08,4.2060241676388806e-07,360.0,0.0,10.0,6.941820308566083e-06,0.0,1.927245718737443e-07,7.134544880439816e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3020.84130859375,5734.0,0.4,4814.77734375,13.535388946533203,0.02734375
Optimisation step #28,2026-03-09T19:41:07,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.0661008246243,5.106689375099095e-08,7.664609549956632e-07,360.0,304.4483800830337,10.0,6.922381743788706e-06,5.855282466882272e-06,1.921831630170343e-07,1.2969847373688027e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,73,3020.84130859375,5734.0,0.4,4820.81640625,13.541156768798828,0.02734375
Optimisation step #29,2026-03-09T19:41:07,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06623377650976181,4.908221532349549e-08,7.382868235506784e-07,360.0,275.83239460652175,10.0,6.948155537247661e-06,5.324726501498844e-06,1.9290146107474938e-07,1.2465783499821252e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,74,3020.84130859375,5734.0,0.5,4826.859375,13.545242309570312,0.02734375
Optimisation step #30,2026-03-09T19:41:07,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06645466014742851,4.640379795706528e-08,6.939366988600511e-07,360.0,231.82231082561512,10.0,7.049299031496037e-06,4.54055918908125e-06,1.9566725111669953e-07,1.1785525471693986e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,82,3020.84130859375,5734.0,0.5,4827.4765625,13.544879913330078,0.02734375
Optimisation step #31,2026-03-09T19:41:07,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06712154299020767,2.8159391339763096e-08,4.182023509118462e-07,360.0,0.0,10.0,6.9586828351020705e-06,0.0,1.9317193784647503e-07,7.151854772948548e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.5,4831.42578125,13.546562194824219,0.02734375
Optimisation step #32,2026-03-09T19:41:08,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06627548485994339,2.8914115205872533e-08,4.3311040854760525e-07,360.0,0.0,10.0,7.145163044333446e-06,0.0,1.983746886253358e-07,7.343537732958788e-06,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,99,3020.84130859375,5734.0,0.5,4837.39453125,13.552330017089844,0.02734375
Optimisation step #33,2026-03-09T19:41:08,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06635910645127296,4.9456060973087936e-08,7.393674072582654e-07,360.0,298.0334534567635,10.0,6.768377125263215e-06,5.6044489298301414e-06,1.879058674805698e-07,1.2560731922573874e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,72,3020.84130859375,5734.0,0.4,4843.43359375,13.556175231933594,0.02734375
Optimisation step #34,2026-03-09T19:41:08,energy-efficiency,3ba5f828-1427-4395-841d-e9d2202e7101,0.06640515848994255,4.858934349864982e-08,7.263756883084061e-07,360.0,267.7033044296682,10.0,6.96609057486056e-06,5.181115255936675e-06,1.9339926333890984e-07,1.2340605094136154e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-152-generic-x86_64-with-glibc2.35,3.14.2,3.1.0,4,AMD EPYC 9554 64-Core Processor,1,1 x NVIDIA RTX A5000,4,machine,N,74,3020.84130859375,5734.0,0.4,4847.55859375,13.556896209716797,0.02734375
